time,open,high,low,close,55EMA,89EMA,200EMA,Plot
1451872800,595.57,595.57,592.7,593.48,NaN,NaN,NaN,NaN
1451874600,594.01,594.68,593.38,594.33,NaN,NaN,NaN,NaN
1451876400,594.01,594.01,592.39,592.83,NaN,NaN,NaN,NaN
1451878200,593.8,594.2,592.27,592.6,NaN,NaN,NaN,NaN
1451880000,592.52,594.08,591.83,594.08,NaN,NaN,NaN,NaN
1451881800,594.43,594.43,594.43,594.43,NaN,NaN,NaN,NaN
1451887200,593.52,593.79,592.58,593.06,NaN,NaN,NaN,NaN
1451889000,593.4,593.95,588.84,589.55,NaN,NaN,NaN,NaN
1451890800,589.43,591.35,587.94,590.7,NaN,NaN,NaN,NaN
1451892600,590.43,590.58,589.91,589.91,NaN,NaN,NaN,NaN
1451959200,586.93,587.44,585.56,585.79,NaN,NaN,NaN,NaN
1451961000,586.15,589.39,585.32,589.39,NaN,NaN,NaN,NaN
1451962800,589.43,589.65,586.16,586.16,NaN,NaN,NaN,NaN
1451964600,586.37,587.21,584.83,586.99,NaN,NaN,NaN,NaN
1451966400,587.25,587.58,585.99,587.46,NaN,NaN,NaN,NaN
1451968200,587.18,587.43,587.18,587.43,NaN,NaN,NaN,NaN
1451973600,587.26,587.26,583.9,584.39,NaN,NaN,NaN,NaN
1451975400,584.55,585.3,584.06,584.95,NaN,NaN,NaN,NaN
1451977200,584.73,585.19,583.06,583.77,NaN,NaN,NaN,NaN
1451979000,583.56,583.62,583.51,583.62,NaN,NaN,NaN,NaN
1452045600,582.81,584.9,582.81,584.2,NaN,NaN,NaN,NaN
1452047400,584.14,585.21,583.88,584.54,NaN,NaN,NaN,NaN
1452049200,584.46,585.8,583.74,585.09,NaN,NaN,NaN,NaN
1452051000,584.82,585.19,584.08,584.43,NaN,NaN,NaN,NaN
1452052800,584.36,585.3,583.55,584.76,NaN,NaN,NaN,NaN
1452054600,584.67,584.67,584.67,584.67,NaN,NaN,NaN,NaN
1452060000,584.55,584.99,583.75,584.85,NaN,NaN,NaN,NaN
1452061800,584.78,587.74,584.44,587.74,NaN,NaN,NaN,NaN
1452063600,587.85,589.9,587.83,589.03,NaN,NaN,NaN,NaN
1452065400,588.88,589.97,588.88,589.97,NaN,NaN,NaN,NaN
1452132000,589.12,589.12,579.62,579.62,NaN,NaN,NaN,NaN
1452133800,580.05,584.43,580.05,584.43,NaN,NaN,NaN,NaN
1452135600,584.64,584.81,582.74,583.16,NaN,NaN,NaN,NaN
1452137400,583.51,586.73,583.19,586.07,NaN,NaN,NaN,NaN
1452139200,586.22,586.69,583.99,583.99,NaN,NaN,NaN,NaN
1452141000,584.22,584.22,584.22,584.22,NaN,NaN,NaN,NaN
1452146400,584.02,584.02,577.19,579.59,NaN,NaN,NaN,NaN
1452148200,579.65,581.45,579.54,580.78,NaN,NaN,NaN,NaN
1452150000,580.08,582.89,580.08,582.89,NaN,NaN,NaN,NaN
1452151800,582.18,582.3,582.02,582.3,NaN,NaN,NaN,NaN
1452218400,578.97,578.97,576.93,576.93,NaN,NaN,NaN,NaN
1452220200,576.54,576.54,571.96,575.26,NaN,NaN,NaN,NaN
1452222000,575.53,578.59,575.14,578.59,NaN,NaN,NaN,NaN
1452223800,578.4,579.97,578.21,578.7,NaN,NaN,NaN,NaN
1452225600,577.99,578.61,577.16,577.16,NaN,NaN,NaN,NaN
1452227400,577.31,577.31,577.31,577.31,NaN,NaN,NaN,NaN
1452232800,577.89,578.62,576.93,577.35,NaN,NaN,NaN,NaN
1452234600,577.94,577.94,574.92,574.92,NaN,NaN,NaN,NaN
1452236400,574.99,576.2,574.74,575.79,NaN,NaN,NaN,NaN
1452238200,575.82,575.96,575.82,575.96,NaN,NaN,NaN,NaN
1452477600,574.95,575.01,574.02,574.67,NaN,NaN,NaN,NaN
1452479400,574.03,574.24,573.02,573.85,NaN,NaN,NaN,NaN
1452481200,574.35,579,574.35,578.67,NaN,NaN,NaN,NaN
1452483000,578.7,579.24,576.92,577.29,NaN,NaN,NaN,NaN
1452484800,577.33,577.58,575.45,575.67,583.9885454545455,NaN,NaN,NaN
1452486600,575.35,575.35,575.35,575.35,583.680025974026,NaN,NaN,NaN
1452492000,575.71,576.74,575.34,575.66,583.3935964749536,NaN,NaN,NaN
1452493800,575.89,576.55,575.46,575.55,583.1134680294196,NaN,NaN,NaN
1452495600,575.43,576.1,574.81,575.77,582.8512013140831,NaN,NaN,NaN
1452497400,575.42,575.42,573.72,573.72,582.5250869814373,NaN,NaN,NaN
1452564000,574.23,575.77,574.23,575.06,582.2584767321002,NaN,NaN,NaN
1452565800,574.98,578.53,574.98,577.3,582.0813882773824,NaN,NaN,NaN
1452567600,577.46,577.46,575.62,576.54,581.8834815531902,NaN,NaN,NaN
1452569400,576.66,577.25,575.86,577.25,581.7180000691477,NaN,NaN,NaN
1452571200,577.17,578.24,576.3,578.23,581.5934286381067,NaN,NaN,NaN
1452573000,578.41,578.41,578.41,578.41,581.4797347581743,NaN,NaN,NaN
1452578400,578.22,578.92,576.09,576.28,581.2940299453824,NaN,NaN,NaN
1452580200,576.24,579.43,575.94,579.39,581.2260288759044,NaN,NaN,NaN
1452582000,578.41,580.69,577.74,579.91,581.179027844622,NaN,NaN,NaN
1452583800,579.93,582.39,579.93,582.39,581.2222768501713,NaN,NaN,NaN
1452650400,583.37,584.03,582.95,582.95,581.2839812483794,NaN,NaN,NaN
1452652200,583.13,583.96,581.29,581.41,581.2884819180802,NaN,NaN,NaN
1452654000,581.32,582.24,580.97,581.75,581.3049647067202,NaN,NaN,NaN
1452655800,581.97,582.15,580.96,581.52,581.312644538623,NaN,NaN,NaN
1452657600,581.65,582.03,580.22,580.84,581.2957643765293,NaN,NaN,NaN
1452659400,580.9,580.9,580.9,580.9,581.2816299345104,NaN,NaN,NaN
1452664800,580.62,581.46,580.03,580.03,581.2369288654207,NaN,NaN,NaN
1452666600,580,580.64,577.29,577.29,581.0959671202271,NaN,NaN,NaN
1452668400,577.75,580.17,577.75,579.59,581.042182580219,NaN,NaN,NaN
1452670200,580.28,580.28,578.63,578.63,580.956033202354,NaN,NaN,NaN
1452736800,571.02,571.3,570.06,571.3,580.6111748736985,NaN,NaN,NaN
1452738600,571.95,573.49,571.58,573.49,580.3568471996379,NaN,NaN,NaN
1452740400,573.53,573.73,572.35,573.15,580.0994597996507,NaN,NaN,NaN
1452742200,573.67,573.67,566.9,567.1,579.6351933782346,NaN,NaN,NaN
1452744000,567.17,569.58,566.81,569.37,579.2685793290119,NaN,NaN,NaN
1452745800,569.13,569.13,569.13,569.13,578.9064872101186,NaN,NaN,NaN
1452751200,568.74,569.07,567.56,568.01,578.5173269526143,NaN,NaN,NaN
1452753000,567.76,568.92,565.79,568.91,578.1742081328781,NaN,NaN,NaN
1452754800,569.22,572.36,569.22,571.09,577.921200699561,581.0408988764045,NaN,NaN
1452756600,571.07,571.07,569.17,569.17,577.6086578174338,580.7771011235956,NaN,NaN
1452823200,570.33,572.27,570.32,570.8,577.3654914668111,580.5553877652934,NaN,NaN
1452825000,570.5,570.5,566.74,567.53,577.014223914425,580.2659347038424,NaN,NaN
1452826800,567.4,567.95,566.22,566.94,576.6544302031955,579.9698028215348,NaN,NaN
1452828600,566.92,566.92,564.46,566.02,576.2746291245099,579.6598072032784,NaN,NaN
1452830400,566.09,566.09,564.66,564.66,575.8598209414918,579.3264781543166,NaN,NaN
1452832200,564.62,564.62,564.62,564.62,575.4583987650099,578.9996675286652,NaN,NaN
1452837600,564.66,564.7,559.92,560.39,574.9202416662595,578.5861193613615,NaN,NaN
1452839400,560.46,562.43,560.46,562.09,574.4620187496073,578.219538931109,NaN,NaN
1452841200,561.93,561.93,557.51,558.07,573.8765895085498,577.7717713993065,NaN,NaN
1452843000,558.1,558.1,555.76,555.76,573.2295684546731,577.2826209237664,NaN,NaN
1453082400,543.44,543.44,538.44,539.13,572.0117267241491,576.4347849032383,NaN,NaN
