time,open,high,low,close,55EMA,89EMA,200EMA,Plot
1347242400,465.94,465.94,455.93,458.16,NaN,NaN,NaN,NaN
1347246000,457.94,458.74,454.69,454.69,NaN,NaN,NaN,NaN
1347249600,454.91,455.36,453.96,455.1,NaN,NaN,NaN,NaN
1347256800,455.61,455.61,452.63,454.09,NaN,NaN,NaN,NaN
1347260400,455.59,455.59,455.59,455.59,NaN,NaN,NaN,NaN
1347328800,449.61,453.55,449.61,452.84,NaN,NaN,NaN,NaN
1347332400,452.56,453.01,451.19,452.53,NaN,NaN,NaN,NaN
1347336000,452.71,453.99,452.71,453.99,NaN,NaN,NaN,NaN
1347343200,453.52,453.83,452.35,452.4,NaN,NaN,NaN,NaN
1347346800,453.39,453.39,453.39,453.39,NaN,NaN,NaN,NaN
1347415200,453.2,457.49,453.2,455.68,NaN,NaN,NaN,NaN
1347418800,455.54,456.04,454.75,455.73,NaN,NaN,NaN,NaN
1347422400,455.54,456.36,455.24,456.22,NaN,NaN,NaN,NaN
1347429600,455.73,455.79,452.75,453.46,NaN,NaN,NaN,NaN
1347433200,453.96,453.96,453.96,453.96,NaN,NaN,NaN,NaN
1347501600,453.87,456.1,453.42,455.51,NaN,NaN,NaN,NaN
1347505200,454.93,455.35,452.77,452.84,NaN,NaN,NaN,NaN
1347508800,453.13,453.46,452.77,453.23,NaN,NaN,NaN,NaN
1347516000,452.82,455.68,452.35,455.68,NaN,NaN,NaN,NaN
1347519600,455.51,456.11,455.51,456.11,NaN,NaN,NaN,NaN
1347588000,463.13,464.08,461.81,462.89,NaN,NaN,NaN,NaN
1347591600,462.91,463.02,460.16,460.89,NaN,NaN,NaN,NaN
1347595200,460.97,464.18,460.97,463.97,NaN,NaN,NaN,NaN
1347602400,464.74,465.92,462.99,463.21,NaN,NaN,NaN,NaN
1347606000,463.9,463.9,463.9,463.9,NaN,NaN,NaN,NaN
1347847200,464.18,470.54,464.18,468.44,NaN,NaN,NaN,NaN
1347850800,468.22,472.47,467.87,471.99,NaN,NaN,NaN,NaN
1347854400,471.74,471.74,469.8,469.99,NaN,NaN,NaN,NaN
1347861600,470.11,471.18,469.38,469.85,NaN,NaN,NaN,NaN
1347865200,469.56,469.56,468.32,468.32,NaN,NaN,NaN,NaN
1347933600,470.13,473.64,469.78,469.78,NaN,NaN,NaN,NaN
1347937200,469.51,470.46,468.07,468.07,NaN,NaN,NaN,NaN
1347940800,468.57,469.14,468.48,468.98,NaN,NaN,NaN,NaN
1347948000,467.58,467.58,459.26,461.2,NaN,NaN,NaN,NaN
1347951600,460.46,460.46,460.44,460.44,NaN,NaN,NaN,NaN
1348020000,454.24,460.94,454.24,455.2,NaN,NaN,NaN,NaN
1348023600,455.4,457.99,455.06,457.99,NaN,NaN,NaN,NaN
1348027200,457.91,459.39,455.95,455.98,NaN,NaN,NaN,NaN
1348034400,455.96,456.69,454.31,456.69,NaN,NaN,NaN,NaN
1348038000,457.13,457.13,457.13,457.13,NaN,NaN,NaN,NaN
1348106400,453.89,454.71,450.16,450.7,NaN,NaN,NaN,NaN
1348110000,450.84,451.78,445.76,445.76,NaN,NaN,NaN,NaN
1348113600,445.86,447.26,445.48,447.26,NaN,NaN,NaN,NaN
1348120800,447.16,448.13,445.4,448.13,NaN,NaN,NaN,NaN
1348124400,449.66,449.66,449.66,449.66,NaN,NaN,NaN,NaN
1348192800,452.28,457.08,452.28,454.56,NaN,NaN,NaN,NaN
1348196400,455.09,455.33,453.78,454.55,NaN,NaN,NaN,NaN
1348200000,454.56,457.02,454.51,456.98,NaN,NaN,NaN,NaN
1348207200,456.93,457.39,455.28,456.5,NaN,NaN,NaN,NaN
1348210800,457.53,457.53,457.53,457.53,NaN,NaN,NaN,NaN
1348452000,455.45,457.93,454.16,456.04,NaN,NaN,NaN,NaN
1348455600,455.82,456.14,455.04,455.9,NaN,NaN,NaN,NaN
1348459200,455.82,456.23,455.1,456.23,NaN,NaN,NaN,NaN
1348466400,456.21,456.9,453.84,454.75,NaN,NaN,NaN,NaN
1348470000,454.52,454.52,454.52,454.52,457.54872727272726,NaN,NaN,NaN
1348538400,455.25,459.1,455.01,458.63,457.58734415584416,NaN,NaN,NaN
1348542000,458.77,458.77,454.25,454.64,457.482081864564,NaN,NaN,NaN
1348545600,454.56,455.31,453.52,454.86,457.3884360836867,NaN,NaN,NaN
1348552800,454.93,455.93,454.39,455.93,457.3363490806979,NaN,NaN,NaN
1348556400,456.52,456.52,456.52,456.52,457.3071937563873,NaN,NaN,NaN
1348624800,457.7,463.75,457.63,460.85,457.43372255080203,NaN,NaN,NaN
1348628400,460.89,461.31,458.48,460.23,457.5335896025591,NaN,NaN,NaN
1348632000,460.25,460.29,458.43,459.08,457.58881854532484,NaN,NaN,NaN
1348639200,459.17,460.18,458.97,459.23,457.6474321687061,NaN,NaN,NaN
1348642800,460.23,460.23,460.23,460.23,457.73966673410945,NaN,NaN,NaN
1348711200,461.86,462.85,461.05,461.38,457.8696786364627,NaN,NaN,NaN
1348714800,461.4,461.48,459.58,460.2,457.9529043994462,NaN,NaN,NaN
1348718400,460.17,461.13,459.66,459.8,458.01887209946597,NaN,NaN,NaN
1348725600,459.74,459.74,455.39,458.38,458.031769524485,NaN,NaN,NaN
1348797600,456.62,458.35,455.81,456.06,457.96134918432483,NaN,NaN,NaN
1348801200,456.08,457.69,455.44,457.12,457.9313009991704,NaN,NaN,NaN
1348804800,457.07,457.07,455.61,455.94,457.8601831063429,NaN,NaN,NaN
1348812000,455.74,455.91,454.68,455.5,457.77589085254493,NaN,NaN,NaN
1348815600,456.48,456.48,456.48,456.48,457.7296090363826,NaN,NaN,NaN
1349056800,454.82,455.27,452.43,452.7,457.5499801422261,NaN,NaN,NaN
1349060400,452.39,452.97,451,452.07,457.35426656571804,NaN,NaN,NaN
1349064000,453,453.12,452.31,452.48,457.18018561694237,NaN,NaN,NaN
1349071200,450.5,451.74,450.43,451.34,456.9716075591944,NaN,NaN,NaN
1349074800,451.55,451.55,451.55,451.55,456.7779787177946,NaN,NaN,NaN
1349143200,451.23,452.25,449.16,450.02,456.5366223350162,NaN,NaN,NaN
1349146800,449.98,450.8,448.83,449.45,456.2835286801942,NaN,NaN,NaN
1349150400,449.48,449.82,449.09,449.09,456.0266169416158,NaN,NaN,NaN
1349157600,449.11,450.32,448.65,448.96,455.77423776512956,NaN,NaN,NaN
1349161200,448.97,448.97,448.97,448.97,455.5312292735178,NaN,NaN,NaN
1349229600,450.53,451.53,449.11,450.21,455.34118537089216,NaN,NaN,NaN
1349233200,450.31,450.36,447.35,450.36,455.1632858933603,NaN,NaN,NaN
1349236800,450.91,451.91,450.39,451.91,455.04709711145455,NaN,NaN,NaN
1349244000,451.98,452.59,450.37,450.97,454.90148650033115,NaN,NaN,NaN
1349247600,450.44,450.44,450.44,450.44,454.7421476967479,456.48044943820224,NaN,NaN
1349316000,450.48,451.39,449.46,449.46,454.5534995647212,456.3244394506866,NaN,NaN
1349319600,449.72,450.72,449.14,449.42,454.3701602945526,456.17100746289356,NaN,NaN
1349323200,449.59,451.57,449.59,451.57,454.27015456974715,456.06876285260705,NaN,NaN
1349330400,450.77,450.77,448.16,448.61,454.0680061922562,455.90301256699354,NaN,NaN
1349334000,449.62,449.62,449.62,449.62,453.90914882824706,455.7633900655048,NaN,NaN
1349402400,450.44,452.22,450.19,451.71,453.8306077986668,455.6733147307158,NaN,NaN
1349406000,451.36,452.01,449.6,450.5,453.711657520143,455.5583521811443,NaN,NaN
1349409600,450.52,451.56,450.52,451.11,453.6187411801379,455.4594999104522,NaN,NaN
1349416800,451.08,452.87,450.48,452.73,453.58700042370435,455.3988443568866,NaN,NaN
1349420400,453.2,453.2,453.2,453.2,453.57317898000065,455.3499811489558,NaN,NaN
1349661600,452.48,459.54,452.48,459.54,453.7862797307149,455.443092678979,NaN,NaN
1349665200,459.11,459.74,456.95,457.62,453.9231983117608,455.4914683972239,NaN,NaN
1349668800,457.58,457.69,457.28,457.69,454.05772694348366,455.5403246550634,NaN,NaN
1349676000,457.46,458.95,457.41,458.71,454.223879552645,455.6107618849509,NaN,NaN
1349679600,460.26,460.26,460.26,460.26,454.43945528290766,455.7140782875075,NaN,NaN
1349748000,461.06,461.38,458.47,460.8,454.6666175942324,455.82709877000735,NaN,NaN
1349751600,460.81,461.86,460.62,461.39,454.9067383944384,455.9507187973405,NaN,NaN
1349755200,461.4,462.3,461.32,462.1,455.163640594637,456.08736949073295,NaN,NaN
1349762400,462.15,462.51,459.94,459.94,455.3342248591143,456.17298350205,NaN,NaN
1349766000,460.09,460.09,460.09,460.09,455.5040739712888,456.2600283131155,NaN,NaN
1349834400,460.09,461.12,457.45,460.22,455.6724999008856,456.3480276839352,NaN,NaN
1349838000,460.16,460.81,459.67,460.12,455.8313391901397,456.43184929095884,NaN,NaN
1349841600,459.47,461.57,459.47,461.29,456.0262913619204,456.5398081956042,NaN,NaN
1349848800,461.4,461.62,460.24,461.38,456.21749524185185,456.6473680134797,NaN,NaN
1349852400,461.39,461.71,461.39,461.71,456.41365612607143,456.7598709465135,NaN,NaN
1349920800,462.4,465.07,462.04,464.72,456.710311264426,456.93676270325767,NaN,NaN
1349924400,464.78,465.24,463.57,463.57,456.95530014783935,457.0841679765186,NaN,NaN
1349928000,464.21,464.68,463.35,464.28,457.2168965711308,457.24407535481816,NaN,NaN
1349935200,464.18,464.33,461.51,461.51,457.3702216935904,457.33887368026666,NaN,NaN
1349938800,461.28,461.28,461.28,461.28,457.509856633105,457.42645426514963,NaN,NaN
1350007200,461.09,463.07,460.59,461.84,457.66450461049413,457.5245330592574,NaN,NaN
1350010800,461.93,462.67,459.95,461.07,457.78612944583364,457.60332121349614,NaN,NaN
1350014400,461.14,462.39,461.14,462.3,457.9473391084824,457.70769185319625,NaN,NaN
1350021600,461.63,462.66,460.22,460.65,458.04386271175093,457.77307647868076,NaN,NaN
1350025200,460.18,460.18,460.18,460.18,458.1201533291884,457.82656366804343,NaN,NaN
1350266400,459.57,462.82,459.56,461.55,458.24264785314597,457.9093066976425,NaN,NaN
1350270000,461.52,462.54,460.68,462.18,458.38326757267646,458.0042109932504,NaN,NaN
1350273600,461.6,461.94,459.77,460.89,458.47279373079516,458.0683396378449,NaN,NaN
1350280800,460.39,460.86,459.59,460.65,458.5505510975525,458.125709868115,NaN,NaN
1350284400,461.34,461.34,461.34,461.34,458.6501742726399,458.1971385377124,NaN,NaN
1350352800,461.34,464.11,461.34,463.32,458.81695376290276,458.310979903541,NaN,NaN
1350356400,463.46,468.55,463.18,468.55,459.1645625570848,458.5385136834623,NaN,NaN
1350360000,468.89,470.01,468.59,469.16,459.5215424657604,458.77454671271875,NaN,NaN
1350367200,468.55,470.84,468.19,470.07,459.89827309198324,459.0255567857694,NaN,NaN
1350370800,470.09,471.68,470.09,471.68,460.3190490529838,459.30676663497457,NaN,NaN
1350439200,471.68,473.67,468.95,469.05,460.63086872966295,459.52328293197513,NaN,NaN
1350442800,468.97,470.55,468.6,469.94,460.96333770360354,459.7547655334868,NaN,NaN
1350446400,469.87,470.4,469.27,469.27,461.2600042141891,459.96621518829824,NaN,NaN
1350453600,469.23,470,468.03,469.65,461.55964692082523,460.18141040633606,NaN,NaN
1350457200,469.6,469.6,469.39,469.39,461.83930238793863,460.3860457306397,NaN,NaN
1350525600,467.79,472.31,467.39,470.74,462.15718444551226,460.61613360329216,NaN,NaN
1350529200,470.72,471.02,468.75,470.85,462.4676421438868,460.8435528565523,NaN,NaN
1350532800,470.77,471.74,470.3,471.53,462.7912977816051,461.08102945974,NaN,NaN
1350540000,471.01,472.16,470.43,471.87,463.1155371465478,461.32078436063466,NaN,NaN
1350543600,471.96,471.96,471.96,471.96,463.4314108198854,461.5572113748428,NaN,NaN
1350612000,472.87,474.49,472.59,473.84,463.80314614774665,461.8301622331796,NaN,NaN
1350615600,473.78,474.07,472.45,473.36,464.1444623567557,462.08638085022005,NaN,NaN
1350619200,473.11,473.24,471.29,471.34,464.4014458440144,462.2920168313263,NaN,NaN
1350626400,471.32,471.32,466.45,470.98,464.6363942067282,462.4850831239635,NaN,NaN
1350630000,471.26,471.26,471.26,471.26,464.8729515564879,462.68008127676427,NaN,NaN
1350871200,470.72,470.94,468.24,468.84,465.0146318580419,462.8169683595028,NaN,NaN
1350874800,468.82,470.15,466.48,469.79,465.1851807202547,462.97192461818054,NaN,NaN
1350878400,469.77,469.8,468.61,468.99,465.32106712310275,463.10565962666544,NaN,NaN
1350885600,469.08,470.03,467.55,470.03,465.48924329727765,463.259533857184,NaN,NaN
1350889200,469.39,469.39,469.39,469.39,465.6285560366606,463.39576643813547,NaN,NaN
1350957600,469.61,471.43,467.83,467.83,465.7071790353513,463.49430496173244,NaN,NaN
1350961200,468.37,470.52,468.3,470.43,465.8758512126602,463.6484315181384,NaN,NaN
1350964800,470.69,470.99,469.76,469.76,466.0145708122081,463.78424415106866,NaN,NaN
1350972000,469.1,470.03,467.59,469.64,466.1440504260578,463.91437205882266,NaN,NaN
1350975600,469.43,469.82,469.43,469.82,466.2753343394129,464.0456082352933,NaN,NaN
1351044000,469.38,470.57,469,469.65,466.39585811300526,464.170150274509,NaN,NaN
1351047600,469.84,469.84,468.2,469.35,466.5013631803979,464.2852580461866,NaN,NaN
1351051200,469.4,469.4,466.44,468.06,466.557028781098,464.3691412007158,NaN,NaN
1351058400,467.79,468.46,466.32,468.46,466.62499203891593,464.4600491740332,NaN,NaN
1351062000,466.62,466.62,466.62,466.62,466.6248137518118,464.5080480812769,NaN,NaN
1351130400,464.31,464.81,461.43,462.96,466.49392754638995,464.47364701280407,NaN,NaN
1351134000,462.8,462.94,459.69,460.24,466.27057299116177,464.3795659680751,NaN,NaN
1351137600,459.74,461,459.5,460.39,466.0605525271917,464.2909089465623,NaN,NaN
1351144800,460.43,461.04,459.23,460.75,465.8708899369349,464.21222208108315,NaN,NaN
1351148400,459.93,459.93,459.93,459.93,465.65871529633006,464.11706159039244,NaN,NaN
1351216800,459.43,461.78,459.43,459.87,465.45197546431825,464.0226824439393,NaN,NaN
1351220400,459.66,462.9,459.49,462.48,465.3458334834497,463.9884006118518,NaN,NaN
1351224000,462.51,463.94,462.51,463.94,465.2956251447551,463.9873250426995,NaN,NaN
1351231200,463.74,463.82,462.41,462.7,465.2029242467281,463.95871781952843,NaN,NaN
1351234800,462.16,462.16,462.16,462.16,465.09424838077354,463.9187463124278,NaN,NaN
1351476000,460.57,461.8,459.98,461.64,464.97088236717445,463.86810750548494,NaN,NaN
1351479600,461.57,462.33,459.7,462.33,464.8765651397754,463.8339273386964,NaN,NaN
1351483200,462.6,463.07,461.86,463.07,464.812044956212,463.8169511756143,NaN,NaN
1351490400,460.89,463.25,460.88,462.63,464.73411477920445,463.7905744828229,NaN,NaN
1351494000,461.03,461.03,461.03,461.03,464.6018249656614,463.7292283832046,NaN,NaN
1351562400,460.91,462.71,459.76,461.52,464.49175978831636,463.68013441913337,NaN,NaN
1351566000,461.4,461.88,459.14,461.88,464.39848265301936,463.6401314320415,NaN,NaN
1351569600,461.38,461.71,460.75,461.44,464.29282255826865,463.5912396224406,NaN,NaN
1351576800,459.93,461.42,459.46,459.46,464.1202217526162,463.49943429749743,NaN,NaN
1351580400,459.04,459.04,459.04,459.04,463.93878526145136,463.400335757553,NaN,NaN
1351648800,458.41,459.48,456.92,456.93,463.6884715021138,463.2565505184963,NaN,NaN
1351652400,456.92,458.5,456.38,458.5,463.5031689484669,463.150849395863,NaN,NaN
1351656000,458.56,459.77,457.46,459.77,463.36984148602164,463.0757194092883,NaN,NaN
1351663200,460.01,460.57,458.64,459.89,463.24556143294944,463.00492564463747,NaN,NaN
1351666800,459.68,459.68,458.56,458.56,463.07821995320126,462.90614951920105,NaN,NaN
1351735200,458.3,460.3,458.22,459.46,462.9489978120155,462.8295684187744,NaN,NaN
1351738800,459.15,460.63,458.77,460.01,462.8440336044435,462.7669113428016,NaN,NaN
1351742400,459.42,460.76,459.42,460.49,462.7599609757134,462.7163133129616,NaN,NaN
1351749600,460.16,460.72,458.7,459.24,462.6342480837236,462.6390619060069,NaN,NaN
1351753200,458.06,458.06,458.06,458.06,462.4708820807335,462.53730497476226,NaN,NaN
1351821600,452.83,452.83,441.94,444.82,461.840493434993,462.1435870864342,NaN,NaN
1351825200,445.33,447.94,442.94,443.99,461.20297581231466,461.740174040069,NaN,NaN
1351828800,445.65,446.72,444.81,445.72,460.6500123904463,461.3841701725119,NaN,NaN
1351836000,447.64,447.64,441.42,441.95,459.9821548050732,460.95229972423385,NaN,NaN
1351839600,441.79,441.9,441.79,441.9,459.3363635620349,460.52891528591755,NaN,NaN
1352080800,437.29,445.61,437.16,443.25,458.7618505776765,460.14493939067495,459.46015,NaN
1352084400,443.32,445.75,443.32,444.91,458.2671416284738,459.8063851819933,459.3153723880597,NaN
1352088000,444.97,445.51,444.55,444.6,457.77902942745686,459.4684655112823,459.1689507722581,NaN
1352095200,446.17,446.19,443.94,444.54,457.30620694790485,459.13672183325383,459.02338907303164,NaN
1352098800,446.51,446.51,446.51,446.51,456.92062812833683,458.85612801473707,458.89887773897163,NaN
1352167200,446.51,449.31,446.05,448.1,456.60560569518196,458.6171029477429,458.7914262191809,NaN
1352170800,447.87,447.95,444.06,444.59,456.17647692035405,458.3053895489042,458.65011849560693,NaN
1352174400,444.06,444.79,443.86,444.79,455.7698170303414,458.00504755892854,458.512206868785,NaN
1352181600,444.32,445.93,444.25,445.93,455.41839499354353,457.73671316873015,458.38701078053833,NaN
1352185200,446.63,446.63,446.63,446.63,455.1045237437741,457.48989732053616,458.2700255986424,NaN
1352253600,447.42,447.45,444.53,446.15,454.7847193243536,457.23789960230204,458.1494283290042,NaN
1352257200,446.93,450.7,445.94,448.91,454.5749079199124,457.05283516669533,458.05749371876533,NaN
1352260800,449.2,449.98,448.89,448.99,454.37544692277265,456.8736610518799,457.96726990066816,NaN
1352268000,449.03,451.4,448.82,449.53,454.2023952469593,456.7104685840603,457.88331696633315,NaN
1352271600,450.83,450.83,450.83,450.83,454.0819525595679,456.5797915044145,457.8131347079617,NaN
1352340000,449.12,451.08,448.46,451.08,453.9747399681548,456.45757391542753,457.7461383427083,NaN
1352343600,451.24,451.88,449.63,451.48,453.88564211214924,456.3469611617514,457.6837887074575,NaN
1352347200,451.8,452.64,451.18,452.64,453.8411548938582,456.2645842470458,457.63360175514447,NaN
1352354400,451.33,451.72,450.01,451.11,453.74361364764894,456.15003793044474,457.5686902948943,NaN
1352358000,455.78,455.78,455.78,455.78,453.81634173166145,456.14181486532374,457.55089238151226,NaN
1352426400,456.07,456.99,453.4,454,453.8229009555307,456.09421897942764,457.51556011900965,NaN
1352430000,453.41,456.2,453.2,454.32,453.8406544928332,456.0547918909959,457.4837635009101,NaN
1352433600,454.24,454.84,453.22,454.77,453.87384540380344,456.02624096008486,457.45676087901046,NaN
1352440800,455.34,456.81,453.58,456.58,453.97049378223903,456.03854671652743,457.4480368901646,NaN
1352444400,457.23,457.23,457.23,457.23,454.0869047185876,456.06502345616013,457.4458673688694,NaN
1352685600,457.23,459.65,455.92,457.48,454.20808669292376,456.09646737935657,457.4462069970399,NaN
1352689200,457.94,458.64,456.57,457.22,454.31565502531936,456.12143477092644,457.44395618114896,NaN
