time,open,high,low,close,55EMA,89EMA,200EMA,Plot
1330048800,426.32,429.42,425.67,425.72,NaN,NaN,NaN,NaN
1330052400,425.9,427.49,423.43,423.43,NaN,NaN,NaN,NaN
1330308000,428.72,429.37,426.25,429.37,NaN,NaN,NaN,NaN
1330311600,429.42,430.75,428.41,428.41,NaN,NaN,NaN,NaN
1330394400,427.9,428.61,425.59,427.59,NaN,NaN,NaN,NaN
1330398000,427.09,427.19,421.65,422.22,NaN,NaN,NaN,NaN
1330480800,422.63,423.52,418.01,421.64,NaN,NaN,NaN,NaN
1330484400,421.37,423.64,420.64,423.64,NaN,NaN,NaN,NaN
1330567200,424.75,427.61,422.65,427.61,NaN,NaN,NaN,NaN
1330570800,427.4,427.95,426.51,427.95,NaN,NaN,NaN,NaN
1330653600,438.22,439.49,434.62,435.92,NaN,NaN,NaN,NaN
1330657200,436,439.6,436,439.6,NaN,NaN,NaN,NaN
1330912800,439.6,458.24,439.6,458.24,NaN,NaN,NaN,NaN
1330916400,457.87,458.55,457.47,457.5,NaN,NaN,NaN,NaN
1330920000,457.51,458.06,457.51,458.05,NaN,NaN,NaN,NaN
1330927200,458.04,459.8,458.02,458.02,NaN,NaN,NaN,NaN
1330930800,457.21,457.21,457.21,457.21,NaN,NaN,NaN,NaN
1330999200,457.21,468.15,454.28,458.7,NaN,NaN,NaN,NaN
1331002800,458.52,458.67,444.99,447.97,NaN,NaN,NaN,NaN
1331006400,448.36,451.51,447.8,448.19,NaN,NaN,NaN,NaN
1331013600,448.25,449.24,447.57,448.41,NaN,NaN,NaN,NaN
1331085600,445,445,433.69,437.99,NaN,NaN,NaN,NaN
1331089200,437.44,438.99,436.31,438.99,NaN,NaN,NaN,NaN
1331092800,439.12,444.25,439.12,442,NaN,NaN,NaN,NaN
1331100000,442.84,443.52,441.06,443.52,NaN,NaN,NaN,NaN
1331103600,444.02,444.02,444.02,444.02,NaN,NaN,NaN,NaN
1331172000,444.02,444.02,436.41,442.46,NaN,NaN,NaN,NaN
1331175600,442.53,442.53,435.92,438.35,NaN,NaN,NaN,NaN
1331179200,438.32,438.41,436.76,437.53,NaN,NaN,NaN,NaN
1331186400,437.68,437.75,432.66,433.08,NaN,NaN,NaN,NaN
1331190000,431.66,431.66,431.66,431.66,NaN,NaN,NaN,NaN
1331258400,431.66,435.27,428.38,429.75,NaN,NaN,NaN,NaN
1331262000,429.73,430.52,424.43,426.3,NaN,NaN,NaN,NaN
1331265600,426.83,428.67,426.59,428.5,NaN,NaN,NaN,NaN
1331272800,428.2,432.33,428.2,432.33,NaN,NaN,NaN,NaN
1331276400,432.11,432.11,432.11,432.11,NaN,NaN,NaN,NaN
1331517600,432.11,432.61,426.75,427.84,NaN,NaN,NaN,NaN
1331521200,427.88,428.73,425.55,425.55,NaN,NaN,NaN,NaN
1331524800,425.13,425.26,423.43,424.56,NaN,NaN,NaN,NaN
1331532000,425.1,426.64,425.1,426.19,NaN,NaN,NaN,NaN
1331535600,428.02,428.02,428.02,428.02,NaN,NaN,NaN,NaN
1331604000,428.02,431.52,427.76,431.52,NaN,NaN,NaN,NaN
1331607600,431.89,433.66,428,428.33,NaN,NaN,NaN,NaN
1331611200,427.9,429.4,427.81,427.97,NaN,NaN,NaN,NaN
1331618400,428.2,431.04,428.07,431.04,NaN,NaN,NaN,NaN
1331622000,429.39,429.39,429.39,429.39,NaN,NaN,NaN,NaN
1331690400,429.39,437.23,429.39,433.41,NaN,NaN,NaN,NaN
1331694000,433.57,433.57,429.72,430,NaN,NaN,NaN,NaN
1331697600,430.03,433.27,430.03,432.32,NaN,NaN,NaN,NaN
1331704800,432.14,432.91,429.22,431.74,NaN,NaN,NaN,NaN
1331708400,433.86,433.86,433.86,433.86,NaN,NaN,NaN,NaN
1331776800,433.86,435.79,430.39,434.75,NaN,NaN,NaN,NaN
1331780400,434.68,438.18,431.8,438.18,NaN,NaN,NaN,NaN
1331784000,438.38,439.06,436.53,436.53,NaN,NaN,NaN,NaN
1331791200,436.9,442.55,436.9,441.86,435.5825454545455,NaN,NaN,NaN
1331794800,441.85,441.85,441.85,441.85,435.8063831168831,NaN,NaN,NaN
1331863200,441.85,450.32,441.85,446.69,436.1950837198516,NaN,NaN,NaN
1331866800,446.63,447.22,442.71,442.71,436.42775930128545,NaN,NaN,NaN
1331870400,442.43,442.99,439.87,442.99,436.66212504052527,NaN,NaN,NaN
1331877600,443.51,446.15,443.22,445.01,436.96026343193506,NaN,NaN,NaN
1331881200,441.89,441.89,438.52,438.52,437.015968309366,NaN,NaN,NaN
1332122400,438.52,438.52,433.6,437.27,437.02504086974574,NaN,NaN,NaN
1332126000,437.86,439.88,437.45,438.51,437.0780751243977,NaN,NaN,NaN
1332129600,438.4,440.92,438.11,440.17,437.188501012812,NaN,NaN,NaN
1332136800,440.33,440.89,438.01,438.31,437.22855454806876,NaN,NaN,NaN
1332140400,438.07,438.07,438.07,438.07,437.258606171352,NaN,NaN,NaN
1332208800,438.07,441.73,435.2,438.56,437.3050845223752,NaN,NaN,NaN
1332212400,438.72,438.72,436.14,436.4,437.2727600751475,NaN,NaN,NaN
1332216000,436.18,439.01,436.18,438.52,437.317304358178,NaN,NaN,NaN
1332223200,438.49,440.39,438.29,440.39,437.42704348824304,NaN,NaN,NaN
1332226800,440.29,440.29,440.29,440.29,437.5292919350915,NaN,NaN,NaN
1332295200,440.29,445.86,440.29,444.11,437.76431722312395,NaN,NaN,NaN
1332298800,443.88,444.67,443.35,444.58,438.00773446515524,NaN,NaN,NaN
1332302400,444.81,448.25,444.81,448.25,438.3735296628283,NaN,NaN,NaN
1332309600,447.92,450.25,447.28,447.35,438.69411788915585,NaN,NaN,NaN
1332313200,445.77,445.77,445.77,445.77,438.94682796454316,NaN,NaN,NaN
1332381600,445.77,446.98,442.44,444.53,439.1462269658095,NaN,NaN,NaN
1332385200,444.79,446.64,444.79,445.16,439.3610045741734,NaN,NaN,NaN
1332388800,445.79,448.1,445.67,448.1,439.67311155366724,NaN,NaN,NaN
1332396000,447.75,448.92,447.52,448.4,439.98478614103624,NaN,NaN,NaN
1332399600,445.67,445.67,445.67,445.67,440.1878294931421,NaN,NaN,NaN
1332468000,445.67,452,445.67,450.15,440.54362129695846,NaN,NaN,NaN
1332471600,450.16,450.93,449.4,450.24,440.8899205363528,NaN,NaN,NaN
1332475200,450.87,450.87,450.01,450.29,441.2256376600545,NaN,NaN,NaN
1332482400,450.74,455.16,450.74,453.68,441.67043631505254,NaN,NaN,NaN
1332486000,454.1,454.1,454.1,454.1,442.1143493038007,NaN,NaN,NaN
1332727200,454.1,458.78,451.46,452.63,442.4899082572364,NaN,NaN,NaN
1332730800,452.77,456.96,452.77,456.96,443.00669724804936,NaN,NaN,NaN
1332734400,457.23,459.04,457.23,458.95,443.5761009177619,439.2159550561798,NaN,NaN
1332741600,459.11,459.19,456.52,456.69,444.04445445641323,439.60426716604246,NaN,NaN
1332745200,459.26,459.26,459.26,459.26,444.58786679725563,440.0410612290193,NaN,NaN
1332813600,459.26,459.26,453.2,455.69,444.9843715544965,440.38881542393,NaN,NaN
1332817200,455.72,457.09,454.35,454.51,445.3245725704073,440.70261952562043,NaN,NaN
1332820800,454.78,455.27,454.27,455.27,445.6797664071785,441.0263390917178,NaN,NaN
1332828000,455.2,455.2,446.94,446.94,445.7247747497793,441.15775377856846,NaN,NaN
1332831600,445.92,445.92,445.92,445.92,445.7317470801443,441.26358147237806,NaN,NaN
1332900000,445.92,445.92,437.05,439.06,445.4934703987106,441.2146129952141,NaN,NaN
1332903600,439.33,446.72,439.33,446.72,445.53727502732806,441.3369549286538,NaN,NaN
1332907200,447.12,447.14,443.43,444.03,445.48344377635203,441.3968003746837,NaN,NaN
1332914400,444.09,446.07,443.99,445.91,445.4986779271966,441.49709369969077,NaN,NaN
1332918000,446.32,446.32,446.32,446.32,445.52801085836813,441.6042693952532,NaN,NaN
1332986400,446.32,449.01,443.81,446.31,445.5559390419978,441.7088411864698,NaN,NaN
1332990000,446.42,447.39,445.12,445.36,445.5489412190693,441.7899780489927,NaN,NaN
1332993600,445.26,445.27,444.71,445.11,445.53326474695973,441.8637563145706,NaN,NaN
1333000800,444.53,444.87,439.47,441.32,445.38279100599686,441.85167284091347,NaN,NaN
1333004400,439.63,439.63,439.63,439.63,445.1773341843541,441.8023023333376,NaN,NaN
1333072800,439.63,443.74,439.63,440.64,445.0152865349129,441.77647339259676,NaN,NaN
1333076400,440.43,441.47,439.79,439.79,444.828669158666,441.73232953942795,NaN,NaN
1333080000,439.7,439.7,437.62,438.66,444.6083595458565,441.66405554966286,NaN,NaN
1333087200,438.8,442.28,438.54,441.37,444.4927038477902,441.65752098189256,NaN,NaN
1333090800,441.03,441.03,441.03,441.03,444.36903585322625,441.6435760711838,NaN,NaN
1333418400,441.03,442.86,440.8,440.82,444.2422845727539,441.62527438071305,NaN,NaN
1333422000,440.95,442.84,440.23,442.39,444.1761315522984,441.6422682833639,NaN,NaN
1333425600,442.52,445.27,442.41,445.26,444.2148411397163,441.72266232151134,NaN,NaN
1333432800,444.72,446.14,444.09,445.11,444.2468110990122,441.7979364921444,NaN,NaN
1333436400,445.77,445.77,445.77,445.77,444.3012107026189,441.88620457009677,NaN,NaN
1333504800,445.77,447.02,443.89,444.73,444.3165246060968,441.94940002409464,NaN,NaN
1333508400,444.52,445.66,442.47,443.59,444.2905772987362,441.985857801337,NaN,NaN
1333512000,443.58,443.58,441.83,442.4,444.2230566809242,441.9950609613073,NaN,NaN
1333519200,442.44,442.44,439.27,441.37,444.1211617994626,441.98117071772265,NaN,NaN
1333522800,439.77,439.77,439.77,439.77,443.9657631637675,441.9320335906622,NaN,NaN
1333591200,439.77,440.12,436.67,436.96,443.7155573364901,441.8215439553141,NaN,NaN
1333594800,437.42,440.61,437.42,440.61,443.6046445744726,441.7946207563071,NaN,NaN
1333598400,440,442.72,440,442.59,443.56840726824146,441.8122958506114,NaN,NaN
1333605600,442.35,445.8,441.63,445,443.61953558009,441.8831337205978,NaN,NaN
1333609200,444.93,444.93,444.93,444.93,443.66633788080105,441.9508418601401,NaN,NaN
1333677600,444.93,449.19,444.93,447.65,443.8086115279153,442.07748981880366,NaN,NaN
1333681200,447.58,449.61,445.96,449.61,444.01580397334686,442.2448789339414,NaN,NaN
1333684800,449.51,450.13,449.04,449.04,444.1952395457273,442.3958816242982,NaN,NaN
1333692000,449.52,450.23,447.85,448.67,444.3550524190942,442.5353064770916,NaN,NaN
1333695600,447.44,447.44,447.44,447.44,444.46522911841225,442.64429966648953,NaN,NaN
1333936800,447.44,450.78,447.44,450.65,444.68611379275467,442.8222041183453,NaN,NaN
1333940400,450.66,452.06,448.23,449.15,444.8455383001563,442.96282180460435,NaN,NaN
1333944000,449.12,449.69,448.17,449.54,445.0131976465793,443.1089813200576,NaN,NaN
1333951200,449.77,450.11,448.93,449.04,445.1570120163443,443.2407817351674,NaN,NaN
1333954800,450.73,450.73,450.73,450.73,445.35604730147486,443.4072088077192,NaN,NaN
1334023200,450.73,452.58,448.91,452.23,445.6015456121365,443.60327083421436,NaN,NaN
1334026800,452.68,455.86,452.14,453.76,445.8929189831316,443.8289759267874,NaN,NaN
1334030400,453.93,454.39,453.53,453.53,446.1656718765912,444.04455423952544,NaN,NaN
1334037600,453.57,454.05,450.45,452.14,446.3790407381415,444.22445303420267,NaN,NaN
1334041200,450.85,450.85,450.85,450.85,446.53871785463645,444.37168741122036,NaN,NaN
1334109600,450.85,457.56,450.85,455.36,446.8537636455423,444.6158721354155,NaN,NaN
1334113200,454.76,456.44,452.69,453.11,447.0772006582015,444.80463053240624,NaN,NaN
1334116800,453.12,454.81,452.83,454.39,447.33837206326575,445.0176387427972,NaN,NaN
1334124000,454.85,458.68,454.85,458.68,447.7434302038634,445.32124677073506,NaN,NaN
1334127600,458.74,458.74,458.74,458.74,448.1361648394397,445.61944128694097,NaN,NaN
1334196000,458.74,468.14,458.74,465.93,448.77165895231684,446.07078703612007,NaN,NaN
1334199600,465.94,465.94,464.35,465.33,449.36302827544836,446.4987695464285,NaN,NaN
1334203200,465.69,466.91,465.47,465.84,449.9514915513252,446.928574667619,NaN,NaN
1334210400,465.79,467.29,464.74,465.18,450.4953668530636,447.33416189722743,NaN,NaN
1334214000,465.26,465.26,465.26,465.26,451.0226751797399,447.7325138550668,NaN,NaN
1334282400,465.26,467.65,463.54,465.94,451.5554367804635,448.1371246582876,NaN,NaN
1334286000,466.01,468.38,463.96,463.96,451.9984568954469,448.4887441103256,NaN,NaN
1334289600,464.52,466.31,464.27,466.31,452.5095834348952,448.8847720189851,NaN,NaN
1334296800,466.19,466.19,462.84,463.12,452.8885268836489,449.2011104185632,NaN,NaN
1334300400,462.52,462.52,462.52,462.52,453.2325080663758,449.4970857425951,NaN,NaN
1334541600,462.52,465.06,461.76,464.73,453.6431327782909,449.83559494831525,NaN,NaN
1334545200,464.86,466.87,463.24,466.8,454.113020893352,450.21258172724157,NaN,NaN
1334548800,466.26,468.32,466.09,468.18,454.61541300430366,450.61185768885844,NaN,NaN
1334556000,468.39,470.73,468.25,468.55,455.11307682557856,451.01048307355046,NaN,NaN
1334559600,468.26,468.26,468.26,468.26,455.5826097960936,451.393805671916,NaN,NaN
1334628000,468.26,471.58,467.58,471.52,456.151802303376,451.8410544347623,NaN,NaN
1334631600,471.78,474.92,471.08,471.82,456.7113807925411,452.2850310028787,NaN,NaN
1334635200,472.04,473.87,471.81,472.99,457.29276004995035,452.745141425037,NaN,NaN
1334642400,473.15,474.04,472.5,473.45,457.86980433388067,453.2052493933695,NaN,NaN
1334646000,472.84,472.84,472.84,472.84,458.4044541790992,453.641577184628,NaN,NaN
1334714400,472.84,475.1,471.4,474.08,458.9642951012743,454.0957643583029,NaN,NaN
1334718000,473.74,478.87,473.11,478.78,459.67199884765733,454.6443029281184,NaN,NaN
1334721600,478.75,478.82,475.52,475.52,460.23799888881246,455.10820730749356,NaN,NaN
1334728800,475.76,476.32,471.36,472.58,460.67878464278346,455.49646936732705,NaN,NaN
1334732400,472.16,472.16,472.16,472.16,461.08882804839834,455.8667700480531,NaN,NaN
1334800800,472.16,473.31,469.6,472.41,461.4931556180984,456.2343973803186,NaN,NaN
1334804400,472.33,472.33,467.65,469.88,461.7926857745949,456.53763299408934,NaN,NaN
1334808000,469.21,469.26,468.12,468.13,462.0190184255022,456.79524114977625,NaN,NaN
1334815200,467.93,467.93,465.29,466.49,462.17869633887716,457.0106802353368,NaN,NaN
1334818800,467.08,467.08,467.08,467.08,462.353742898203,457.23444289677377,NaN,NaN
1334887200,467.08,467.56,462.91,464.83,462.4421806518386,457.40323305462323,NaN,NaN
1334890800,464.9,469.14,464.9,468.45,462.65674562855867,457.6487167645205,NaN,NaN
1334894400,469.54,470.5,468.24,468.56,462.86757614182443,457.89118972530895,NaN,NaN
1334901600,468.45,468.64,466.08,466.46,462.99587699390213,458.0816077314132,NaN,NaN
1334905200,465.72,465.72,465.72,465.72,463.0931671012628,458.25134978182626,NaN,NaN
1335146400,465.72,469.2,465.72,467.42,463.24769684764624,458.45509756445233,NaN,NaN
1335150000,467.27,468.1,466.54,466.54,463.36527910308746,458.63476206302005,NaN,NaN
1335153600,466.43,466.96,465.4,466.38,463.4729477065486,458.8068784616196,NaN,NaN
1335160800,466.22,466.24,464.61,465.28,463.53748528845756,458.95072560691693,NaN,NaN
1335164400,465.17,465.17,465.17,465.17,463.59578938529836,459.088931704541,NaN,NaN
1335232800,465.17,465.67,460.6,461.83,463.53272547868056,459.149844333329,NaN,NaN
1335236400,461.8,463.83,461.8,461.89,463.4740567115848,459.2107366814772,NaN,NaN
1335240000,461.92,463.34,461.92,463.27,463.46676897188536,459.30094253299995,NaN,NaN
1335247200,463.34,466.23,463.34,465.38,463.5350986514609,459.4360326989333,NaN,NaN
1335250800,465.65,465.65,465.65,465.65,463.61063084248013,459.5741208611792,NaN,NaN
1335319200,465.65,472.11,465.65,470.03,463.83989402667726,459.8064737309308,NaN,NaN
1335322800,469.73,472.48,468.89,471.39,464.10954066858164,460.063885425799,NaN,NaN
1335326400,471.93,472.19,471.18,471.72,464.38134278756087,460.32291019411457,NaN,NaN
1335333600,471.88,473.22,471.79,472.73,464.6795091165765,460.59862330091204,NaN,NaN
1335337200,472.87,472.87,472.87,472.87,464.9720266481274,460.8713205608918,NaN,NaN
1335405600,472.87,475.44,472.82,474.75,465.32123998212285,461.1797356595386,NaN,NaN
1335409200,474.81,475.21,471.29,472.09,465.56298141133277,461.4221859782155,NaN,NaN
1335412800,472.16,473.53,471.81,473.13,465.83323207521374,461.68235962314407,NaN,NaN
1335420000,473.56,473.75,470.66,471.13,466.02240235824183,461.8923071870742,449.3984,NaN
1335423600,470.54,470.54,470.21,470.21,466.17195941687606,462.0771448051392,449.6054805970149,NaN
1335492000,470.21,473.43,470.21,472.51,466.3983180091305,462.3089860316917,449.83338626271626,NaN
1335495600,472.56,473.42,470.57,471.89,466.5944495088044,462.52189745320965,450.05285505612204,NaN
1335499200,471.51,474.5,471.51,473.39,466.8371477406328,462.76341084313833,450.28506545357357,NaN
1335506400,473.02,475.22,473.01,473.66,467.0808210356102,463.00555726884636,450.5176518669708,NaN
1335510000,473.77,473.77,473.77,473.77,467.3197202843384,463.2447671073164,450.74901851506064,NaN
1335924000,473.77,478.44,473.77,476.77,467.65723027418346,463.54532783826494,451.00793375371677,NaN
1335927600,476.66,477.24,475.09,475.94,467.95304347867693,463.8207649974146,451.2560140148738,NaN
1335931200,476.07,476.28,474.75,474.91,468.2015062115813,464.06719244191646,451.49137705950193,NaN
1335938400,474.86,474.86,471.07,471.62,468.3235952754534,464.2350326098739,451.69166186488,NaN
1335942000,472.46,472.46,472.46,472.46,468.4713240156158,464.4178096629878,451.8983119955777,NaN
1336010400,472.46,473.07,469.67,470.13,468.5305624436295,464.5447472260325,452.0797218264675,NaN
1336014000,469.4,469.58,465,466.98,468.47518521349986,464.59886395434285,452.227983300831,NaN
1336017600,467.04,467.6,465.58,465.93,468.38428574158917,464.62844475535746,452.3643217754496,NaN
1336024800,466.33,470.8,465.56,468.87,468.40163267938954,464.72270153857176,452.52855737967394,NaN
1336028400,468.8,468.8,468.8,468.8,468.41586008369705,464.81330817104794,452.69046228136875,NaN
1336096800,470.53,476.37,470.53,474.09,468.6185079378507,465.01945687835797,452.90339300493724,NaN
1336100400,473.5,474.02,471.95,473.68,468.79927551149893,465.2119133921722,453.11012541284833,NaN
1336104000,474.12,476.01,473.59,475.85,469.051087100374,465.4483153167906,453.3363928216757,NaN
1336111200,475.97,477.72,475.69,476.39,469.3131911325035,465.6914638653064,453.56578194782816,NaN
1336114800,476.32,476.32,476.32,476.32,469.5634343063427,465.9276535571885,453.7921920777005,NaN
1336356000,481.95,485.4,481.95,484.28,470.089025938259,466.33548347813985,454.0955533505592,NaN
1336359600,484.05,484.14,481.15,481.81,470.50763215474973,466.67936162307006,454.37131898886213,NaN
1336363200,481.8,481.92,481.05,481.92,470.91521672065153,467.01804247589075,454.64543521782866,NaN
1336370400,481.97,483.36,481.38,483.29,471.35717326634256,467.3796415319821,454.9304557629249,NaN
1336374000,486.31,486.31,486.31,486.31,471.8912027925446,467.8003161646047,455.24269003394056,NaN
1336442400,488.6,490.39,486.25,490.26,472.54723126423943,468.2994202498357,455.59112097887646,NaN
1336446000,490.3,490.62,488.89,490.28,473.1805444333737,468.7878775776171,455.93628395421104,NaN
1336449600,490.39,492.44,490.39,491.52,473.83552498932465,469.29303585367006,456.29035078053727,NaN
1336456800,491.29,491.84,486.64,488,474.34139909684876,469.708746168033,456.6058696782434,NaN
1336460400,488.07,488.07,488.07,488.07,474.8317062719613,470.1167740309656,456.91894560184295,NaN
1336528800,488.19,489.93,486.65,486.65,475.2537881908198,470.4841790524997,457.2147769888893,NaN
1336532400,486.6,489.39,485.33,486.82,475.66686718400484,470.8471972957775,457.5093563223332,NaN
1336536000,486.45,487.59,486.38,487.02,476.07233621314754,471.20659291142687,457.80299456788214,NaN
1336543200,487.07,490.49,487.07,488.04,476.4997527769637,471.58066862450625,458.1038602935748,NaN
1336546800,487.62,487.62,487.62,487.62,476.89690446350073,471.93709821062833,458.39755322597705,NaN
1336615200,490.03,491.35,487.11,488.76,477.3205864469471,472.3109404726144,458.69966712422604,NaN
1336618800,488.58,490.04,488.4,488.4,477.71627978812757,472.66847512877854,458.9951928244825,NaN
1336622400,488.75,488.75,485.5,485.87,478.00748408140873,472.96184234813904,459.2626038411543,NaN
1336629600,485.13,485.38,482.68,485.38,478.27078822135843,473.2378014070693,459.52247842979955,NaN
1336633200,486.07,486.07,486.07,486.07,478.54933149916707,473.5229613758011,459.78663287328413,NaN
1336701600,487.68,488.13,483.57,483.57,478.7286410884825,473.7462289007833,460.02328329245546,NaN
1336705200,483.4,487.8,483.03,485.85,478.9829753353224,474.01520159187703,460.2802655482519,NaN
1336708800,485.9,485.99,484.83,485.94,479.23144050191803,474.2801971120575,460.53558628906535,NaN
1336716000,485.96,485.96,479.87,481.48,479.3117461982781,474.4401927317896,460.74398841554233,NaN
1336719600,480.39,480.39,480.1,480.1,479.3398981197682,474.5659662266387,460.93658554573597,NaN
1336960800,477.73,483.15,476.32,476.32,479.23204461549074,474.6049447549356,461.0896543462759,NaN
1336964400,476.56,481.95,475.82,481.34,479.30732873636606,474.75461264927037,461.29115032292987,NaN
1336968000,481.2,481.2,475.3,475.54,479.1727812814959,474.7720657015088,461.43292992170666,NaN
1336975200,475.57,475.57,470.17,470.78,478.873039092871,474.68335313036414,461.5259355941275,NaN
1336978800,469.69,469.69,469.69,469.69,478.54507341098275,474.57238972746717,461.6071700658277,NaN
1337047200,462.97,467.63,461.48,461.9,477.95060650344766,474.29078106685677,461.610083796516,NaN
1337050800,461.88,462.6,455.96,457.29,477.2127276997531,473.9129859320377,461.567097888093,NaN
1337054400,457.3,460.52,457.3,459.99,476.59763028190474,473.6035862446591,461.5514053717935,NaN
1337061600,459.77,460.02,455.47,456.36,475.87485777183673,473.2203954392222,461.4997495969498,NaN
1337065200,455.65,455.65,455.65,455.65,475.15254142284255,472.8299422072395,461.4415431332986,NaN
1337133600,455.75,458.57,451.2,453.32,474.3728078005982,472.39638793596754,461.3607317588379,NaN
1337137200,453.4,453.56,446.38,447.19,473.4019932362911,471.8362459818349,461.2197294527798,NaN
1337140800,447.58,450.42,447.48,450.21,472.5737077635664,471.35566273779415,461.110179905986,NaN
1337148000,450.89,453.59,448.98,449.11,471.7357182005819,470.8613146769543,460.99077513080204,NaN
1337151600,450.08,450.08,449.91,449.91,470.95622826484686,470.3957299063553,460.88051866183883,NaN
1337220000,449.77,453.72,449.53,452,470.2792201125309,469.9869359084363,460.7921552920693,NaN
1337223600,452.01,452.55,447.78,450.52,469.5735336799405,469.55433733269325,460.6899447916507,NaN
1337227200,450.5,450.62,448.87,449.19,468.84555033422834,469.1017965030778,460.575517480291,NaN
1337234400,449.07,449.07,443.7,443.75,467.9492806794345,468.53842324745386,460.40809939591,NaN
1337238000,442.58,442.58,442.58,442.58,467.0432349408832,467.96156939751046,460.23070537207013,NaN
1337306400,439.69,439.69,430.29,433.3,465.83811940728026,467.191312299788,459.9627381544376,NaN
1337310000,433.32,440.24,433.15,439.34,464.89175799987737,466.57239424868163,459.75753677976655,NaN
1337313600,439.49,439.49,435.45,436.27,463.8695523570246,465.89900770982206,459.523829946137,NaN
1337320800,437.16,438,431.96,433.81,462.7959969157023,465.18591864960376,459.26797094169785,NaN
1337324400,434.95,434.95,434.95,434.95,461.8014970258558,464.51400934627924,459.02600108158146,NaN
1337565600,438.53,443.99,437.72,438.51,460.9696578463609,463.9361424719175,458.8218617673369,NaN
1337569200,438.92,443.3,438.32,443.3,460.3385986375623,463.4775615280971,458.66741538159226,NaN
1337572800,443.28,444.07,443.22,443.41,459.73400582907794,463.0316157163616,458.51560030316847,NaN
1337580000,443.72,448.19,443.28,448.19,459.3217199066109,462.7018020337758,458.41285801159466,NaN
1337583600,448.02,448.02,448.02,448.02,458.91808705280334,462.37553976635854,458.3094464890912,NaN
1337652000,451.32,452.28,446.84,449.55,458.5835125152032,462.09052777155057,458.22228781755797,NaN
1337655600,449.56,451.84,448.67,451.84,458.34267278251735,461.8627382655161,458.1587824661395,NaN
1337659200,451.78,453.7,451.7,452.66,458.1397201831417,461.65823297072683,458.10406821274506,NaN
1337666400,452.5,452.5,447.1,448.82,457.8068730337438,461.3729389047107,458.01168942455854,NaN
1337670000,447.94,447.94,447.94,447.94,457.45448471111007,461.0744291512727,457.9114736093888,NaN
1337738400,443.6,446.2,443.6,444.31,456.9850388285704,460.7018862812444,457.77613556352424,NaN
1337742000,444.08,444.08,439.12,440.57,456.39878744183574,460.2545110305501,457.6049302345339,NaN
1337745600,440.55,441.38,440.06,440.18,455.8195450331987,459.80841078542676,457.43154784414054,NaN
1337752800,439.48,439.48,437.16,437.74,455.1738469962988,459.3180016568617,457.2356120446964,NaN
