time,open,high,low,close,55EMA,89EMA,200EMA,Plot
1390788000,558.48,559.54,556.17,558.08,NaN,NaN,NaN,NaN
1390802400,558.01,559.89,557.58,559.89,NaN,NaN,NaN,NaN
1391652000,558.85,560.92,555.89,560.92,NaN,NaN,NaN,NaN
1391666400,560.85,563.7,560.21,561.68,NaN,NaN,NaN,NaN
1391738400,564.81,566.98,560.97,561.23,NaN,NaN,NaN,NaN
1391752800,560.8,560.94,557.93,558.81,NaN,NaN,NaN,NaN
1391997600,558.79,563.83,558.59,562.44,NaN,NaN,NaN,NaN
1392012000,562.23,566.94,562.12,566.94,NaN,NaN,NaN,NaN
1392084000,570.13,571.35,567.71,570.38,NaN,NaN,NaN,NaN
1392098400,570.51,572.47,563.81,563.81,NaN,NaN,NaN,NaN
1392170400,566.08,568.31,563.96,566.98,NaN,NaN,NaN,NaN
1392184800,566.73,571.01,566.73,570.66,NaN,NaN,NaN,NaN
1392256800,574.7,577.86,572.26,573.85,NaN,NaN,NaN,NaN
1392271200,573.36,576.53,573.09,576.53,NaN,NaN,NaN,NaN
1392343200,576.65,580.32,574.62,574.62,NaN,NaN,NaN,NaN
1392357600,574.53,578.07,574.44,576.72,NaN,NaN,NaN,NaN
1392602400,574.47,577.35,571.9,577.2,NaN,NaN,NaN,NaN
1392616800,576.52,578.4,574.17,575.1,NaN,NaN,NaN,NaN
1392688800,576.12,578.68,574.76,575.91,NaN,NaN,NaN,NaN
1392703200,575.95,581.24,575.64,581.24,NaN,NaN,NaN,NaN
1392775200,584.71,585.68,581.39,584.01,NaN,NaN,NaN,NaN
1392789600,583.92,586.22,583.8,586.22,NaN,NaN,NaN,NaN
1392861600,586.84,589.88,583.14,583.28,NaN,NaN,NaN,NaN
1392876000,582.14,582.14,569.23,575.63,NaN,NaN,NaN,NaN
1392948000,574.95,577.52,567.88,576.88,NaN,NaN,NaN,NaN
1392962400,577.34,579.39,574.58,576.11,NaN,NaN,NaN,NaN
1393207200,577.9,578.86,575.29,578.21,NaN,NaN,NaN,NaN
1393221600,578.33,584.02,577.89,584.02,NaN,NaN,NaN,NaN
1393293600,581.85,590.25,581.85,587.67,NaN,NaN,NaN,NaN
1393308000,587.81,593.81,587.39,593.78,NaN,NaN,NaN,NaN
1393380000,599.03,599.55,593.09,593.1,NaN,NaN,NaN,NaN
1393394400,593.07,598.59,591.18,598.59,NaN,NaN,NaN,NaN
1393466400,597.46,602.78,596.51,602.78,NaN,NaN,NaN,NaN
1393480800,601.95,605.68,593.28,593.28,NaN,NaN,NaN,NaN
1393552800,594.5,594.94,590.1,590.16,NaN,NaN,NaN,NaN
1393567200,590.09,597.77,588.22,594.39,NaN,NaN,NaN,NaN
1393812000,593.74,594.08,586.27,587.83,NaN,NaN,NaN,NaN
1393826400,587.28,587.76,578.02,578.02,NaN,NaN,NaN,NaN
1393898400,571.87,573.74,567.73,571.41,NaN,NaN,NaN,NaN
1393912800,571.59,576.54,571.07,574.14,NaN,NaN,NaN,NaN
1393984800,574.14,581.45,574.14,577.85,NaN,NaN,NaN,NaN
1393999200,578.33,580.49,577.35,580.43,NaN,NaN,NaN,NaN
1394071200,580.87,583.77,579.8,581.87,NaN,NaN,NaN,NaN
1394085600,581.74,584.84,581.66,583.43,NaN,NaN,NaN,NaN
1394157600,584.97,587.79,584.34,587.06,NaN,NaN,NaN,NaN
1394172000,587.56,588.15,585.62,585.97,NaN,NaN,NaN,NaN
1394416800,586.7,588.7,585.95,588.36,NaN,NaN,NaN,NaN
1394431200,587.77,589.96,587.07,589.16,NaN,NaN,NaN,NaN
1394503200,590.14,591.57,587.33,591.57,NaN,NaN,NaN,NaN
1394517600,591.89,594.59,591.77,593.38,NaN,NaN,NaN,NaN
1394589600,596.8,601.35,596.13,599.85,NaN,NaN,NaN,NaN
1394604000,600.47,601.51,595.21,595.21,NaN,NaN,NaN,NaN
1394676000,595.36,598.79,593.82,597.23,NaN,NaN,NaN,NaN
1394690400,597.18,600.64,596.9,600.64,NaN,NaN,NaN,NaN
1394762400,601.41,605.32,600.75,604.55,580.7101818181818,NaN,NaN,NaN
1394776800,603.74,604.6,598.9,601.79,581.4630324675325,NaN,NaN,NaN
1395021600,605.66,606.21,602.71,605.54,582.3229241651206,NaN,NaN,NaN
1395036000,605.96,606.66,604.16,605.5,583.1506768735092,NaN,NaN,NaN
1395108000,605.1,608.45,602.85,608.45,584.0542241280267,NaN,NaN,NaN
1395122400,608.18,610.17,606.79,606.79,584.8662161234544,NaN,NaN,NaN
1395194400,606.76,612.32,606.65,610.37,585.7770655476168,NaN,NaN,NaN
1395208800,610.69,613.92,610.69,613.92,586.7821703494876,NaN,NaN,NaN
1395280800,615.44,616.41,610.88,611.77,587.6745928370059,NaN,NaN,NaN
1395295200,610.73,611.16,607.55,608.77,588.4280002356843,NaN,NaN,NaN
1395367200,608.77,615.76,608.77,614.98,589.3762859415527,NaN,NaN,NaN
1395381600,615.04,618.16,611.84,611.84,590.1785614436401,NaN,NaN,NaN
1395626400,618.6,620.48,615.32,617.85,591.1668271063672,NaN,NaN,NaN
1395640800,618.4,620.67,617.57,619.86,592.1915832811399,NaN,NaN,NaN
1395712800,620.33,622.4,615.85,621.77,593.2479553068134,NaN,NaN,NaN
1395727200,621.42,621.6,613.8,613.8,593.9819569029986,NaN,NaN,NaN
1395799200,615.7,616.36,608.15,611.51,594.6079584421773,NaN,NaN,NaN
1395813600,610.72,611.47,597.81,599.04,594.766245640671,NaN,NaN,NaN
1395885600,600.17,600.17,592.94,598.24,594.8903082963612,NaN,NaN,NaN
1395900000,597.83,603.17,597.26,602.89,595.1760115714912,NaN,NaN,NaN
1395972000,605.29,609.13,604.21,605.13,595.5315111582237,NaN,NaN,NaN
1395986400,604.69,607.53,603.5,607.53,595.9600286168585,NaN,NaN,NaN
1396231200,607.53,609.71,604.88,606.73,596.3446704519707,NaN,NaN,NaN
1396245600,607.25,607.31,602.93,602.93,596.5798607929718,NaN,NaN,NaN
1396317600,602.28,602.77,597.33,602.77,596.8009371932228,NaN,NaN,NaN
1396332000,602.28,603.72,591.22,593.13,596.6698322934649,NaN,NaN,NaN
1396404000,593.91,595.63,587.61,587.61,596.3462668544125,NaN,NaN,NaN
1396418400,586.75,590.81,582.94,590.78,596.1474716096121,NaN,NaN,NaN
1396490400,593.71,597.3,592.79,595.64,596.1293476235545,NaN,NaN,NaN
1396504800,595.35,600.31,595.06,598.08,596.1990137798562,NaN,NaN,NaN
1396576800,598.17,600.23,596.05,596.17,596.1979775734327,NaN,NaN,NaN
1396591200,596.4,600.21,595.97,600.21,596.3412640886672,NaN,NaN,NaN
1396836000,601.85,605.17,601.74,604.36,596.627647514072,NaN,NaN,NaN
1396850400,604.51,606.75,604.43,605.31,596.9377315314266,NaN,NaN,NaN
1396922400,605.94,607.63,603.52,606.52,597.2799554053042,590.1869662921348,NaN,NaN
1396936800,605.71,606.33,603.52,604.88,597.5513855694005,590.5134781523096,NaN,NaN
1397095200,604.88,609.06,602.51,603,597.745978941922,590.7909564155916,NaN,NaN
1397109600,601.77,605.13,601.36,603.14,597.938622551139,591.0653796063563,NaN,NaN
1397181600,599.16,600.03,596.39,597.18,597.9115288885984,591.2012600595483,NaN,NaN
1397196000,597.2,601.47,597.2,599.28,597.9604028568627,591.3807876137805,NaN,NaN
1397440800,601.59,601.59,596.81,598.41,597.9764598976891,591.5369923334742,NaN,NaN
1397455200,597.88,599.38,594.91,594.91,597.8669434727716,591.611948059397,NaN,NaN
1397527200,594.55,596.61,590.75,593.18,597.6995526344583,591.6467936580771,NaN,NaN
1397541600,592.65,592.85,583.02,583.02,597.1752828975134,591.455087132342,NaN,NaN
1397613600,580.41,581.94,572.21,573.69,596.3365227940308,591.06030741829,NaN,NaN
1397628000,573.13,573.98,564.88,572.46,595.4837898371011,590.6469672534391,NaN,NaN
1397700000,576.97,580.98,574,580.98,594.9657973429189,590.4321457589183,NaN,NaN
1397714400,580.47,580.73,576.08,578.78,594.3877331521004,590.1732091864978,NaN,NaN
1397786400,578.24,578.24,566.11,570.72,593.5424569680968,589.7409156490202,NaN,NaN
1397800800,570.21,570.75,560.35,560.35,592.357012076379,589.087784190153,NaN,NaN
1398045600,559.28,563.27,554.01,560.38,591.214975930794,588.4498334303718,NaN,NaN
1398060000,560.2,561.31,552.82,552.82,589.8437267904085,587.6580593541413,NaN,NaN
1398132000,553.91,557.93,551.25,554.73,588.5896651193225,586.9263247018271,NaN,NaN
1398146400,554.67,567.25,554.52,567.25,587.8275342222038,586.4890730417865,NaN,NaN
1398218400,566.97,571.42,563.76,570.61,587.2126222856965,586.136204751969,NaN,NaN
1398232800,570.51,571.4,564.82,565.63,586.4418143469217,585.6805113130364,NaN,NaN
1398304800,565.33,567.3,563.26,565.61,585.6978209773888,585.2344999505244,NaN,NaN
1398319200,564.74,567.14,564.71,565.38,584.9721845139106,584.7932888405128,NaN,NaN
1398391200,565.78,569.7,565.78,569.66,584.425320781271,584.4569935329458,NaN,NaN
1398405600,569.78,572.13,569.06,571.41,583.9604878962256,584.1670603433248,NaN,NaN
1398650400,571.71,573.01,568.9,570.22,583.4697561856461,583.8571256690287,NaN,NaN
1398664800,570.57,571.04,565,565,582.8101220361588,583.4380784319392,NaN,NaN
1398736800,563.25,566.37,563.03,564.71,582.1636891062959,583.0218989112294,NaN,NaN
1398751200,563.82,568.18,563.82,567.71,581.6474859239282,582.6816344909798,NaN,NaN
1399255200,567.62,567.94,559.68,560.26,580.8836471409307,582.1833759467359,NaN,NaN
1399269600,560.31,560.41,552.32,552.68,579.8763740287546,581.5277453701417,NaN,NaN
1399341600,551.47,551.47,539.91,540,578.452217813442,580.6049065841386,NaN,NaN
1399356000,539.6,543.7,533.62,543.7,577.2110671772476,579.7847975489354,NaN,NaN
1399428000,545.18,547.35,541.49,547,576.1321004923459,579.0562464922924,NaN,NaN
1399442400,546.8,549.46,546.1,547.16,575.0973826176192,578.347441014686,NaN,NaN
1399514400,537.81,537.81,513.99,516.13,572.99140466699,576.9648312143596,NaN,NaN
1399528800,516.29,517.44,515.43,516.87,570.987068786026,575.6293905207071,NaN,NaN
1399600800,511.66,524.9,511.66,524.6,569.3303877579536,574.4954040646915,NaN,NaN
1399615200,525.51,527.73,524.55,527.15,567.8239453380268,573.4432839743649,NaN,NaN
1399860000,520.2,520.2,499.62,503.97,565.5434472902401,571.899433219379,NaN,NaN
1399874400,504.37,504.82,501.31,504.63,563.3679670298744,570.4045569256151,NaN,NaN
1399946400,495,505.03,495,500.93,561.1380396359503,568.8606778828237,NaN,NaN
1399960800,501.14,501.59,495.3,500.23,558.962752506095,567.3355517076498,NaN,NaN
1400032800,496.87,510.57,496.8,508.68,557.1669399165916,566.0320950030354,NaN,NaN
1400047200,508.47,518.62,508.43,518.62,555.790263490999,564.9784928918568,NaN,NaN
1400119200,518.13,525.68,516.7,522.94,554.6170397948919,564.0443041609267,NaN,NaN
1400133600,520.78,520.78,502.46,512.86,553.1257169450743,562.9068751795728,NaN,NaN
1400205600,511.31,514.2,508.71,513.46,551.7090841970358,561.8080557311379,NaN,NaN
1400220000,513.56,519.92,513.56,519.31,550.5519740471417,560.8636544926682,NaN,NaN
1400464800,520.26,522.71,516.17,521.58,549.5172606883152,559.9906843928311,NaN,NaN
1400479200,521.94,527.15,521.94,526.44,548.6930728065897,559.2451136285459,NaN,NaN
1400551200,523.89,526.15,519.65,525.94,547.8804630634972,558.504999992356,NaN,NaN
1400565600,526.31,528.26,524.39,528.24,547.1790179540866,557.8324444369704,NaN,NaN
1400637600,528.84,532.89,524.17,532.13,546.6415530271549,557.2612790050377,NaN,NaN
1400652000,532.17,535.73,531.57,535.09,546.2289975618994,556.768583916037,NaN,NaN
1400724000,534.11,538.43,533.08,535.46,545.8443905061173,556.2950598290139,NaN,NaN
1400738400,534.88,535.66,531.85,531.85,545.3445908451845,555.751836277258,NaN,NaN
1400810400,532.46,535.41,530.36,534.34,544.9515697435708,555.276017693319,NaN,NaN
1400824800,534.35,534.35,530.69,532.5,544.5068708241575,554.7698839668008,NaN,NaN
