time,open,high,low,close,55EMA,89EMA,200EMA,Plot
1347242400,465.94,465.94,452.63,455.59,NaN,NaN,NaN,NaN
1347328800,449.60999,453.98999,449.60999,453.39001,NaN,NaN,NaN,NaN
1347415200,453.20001,457.48999,452.75,453.95999,NaN,NaN,NaN,NaN
1347501600,453.87,456.10999,452.35001,456.10999,NaN,NaN,NaN,NaN
1347588000,463.13,465.92001,460.16,463.89999,NaN,NaN,NaN,NaN
1347847200,464.17999,472.47,464.17999,468.32001,NaN,NaN,NaN,NaN
1347933600,470.13,473.64001,459.26001,460.44,NaN,NaN,NaN,NaN
1348020000,454.23999,460.94,454.23999,457.13,NaN,NaN,NaN,NaN
1348106400,453.89001,454.70999,445.39999,449.66,NaN,NaN,NaN,NaN
1348192800,452.28,457.53,452.28,457.53,NaN,NaN,NaN,NaN
1348452000,455.45001,457.92999,453.84,454.51999,NaN,NaN,NaN,NaN
1348538400,455.25,459.10001,453.51999,456.51999,NaN,NaN,NaN,NaN
1348624800,457.70001,463.75,457.63,460.23001,NaN,NaN,NaN,NaN
1348797600,456.62,458.35001,454.67999,456.48001,NaN,NaN,NaN,NaN
1349056800,454.82001,455.26999,450.42999,451.54999,NaN,NaN,NaN,NaN
1349143200,451.23001,452.25,448.64999,448.97,NaN,NaN,NaN,NaN
1349229600,450.53,452.59,447.35001,450.44,NaN,NaN,NaN,NaN
1349316000,450.48001,451.57001,448.16,449.62,NaN,NaN,NaN,NaN
1349402400,450.44,453.20001,449.60001,453.20001,NaN,NaN,NaN,NaN
1349661600,452.48001,460.26001,452.48001,460.26001,NaN,NaN,NaN,NaN
1349748000,461.06,462.51001,458.47,460.09,NaN,NaN,NaN,NaN
1349834400,460.09,461.70999,457.45001,461.70999,NaN,NaN,NaN,NaN
1349920800,462.39999,465.23999,461.28,461.28,NaN,NaN,NaN,NaN
1350007200,461.09,463.07001,459.95001,460.17999,NaN,NaN,NaN,NaN
1350266400,459.57001,462.82001,459.56,461.34,NaN,NaN,NaN,NaN
1350352800,461.34,471.67999,461.34,471.67999,NaN,NaN,NaN,NaN
1350439200,471.67999,473.67001,468.03,469.39001,NaN,NaN,NaN,NaN
1350525600,467.79001,472.31,467.39001,471.95999,NaN,NaN,NaN,NaN
1350612000,472.87,474.48999,466.45001,471.26001,NaN,NaN,NaN,NaN
1350871200,470.72,470.94,466.48001,469.39001,NaN,NaN,NaN,NaN
1350957600,469.60999,471.42999,467.59,469.82001,NaN,NaN,NaN,NaN
1351044000,469.38,470.57001,466.32001,466.62,NaN,NaN,NaN,NaN
1351130400,464.31,464.81,459.23001,459.92999,NaN,NaN,NaN,NaN
1351216800,459.42999,463.94,459.42999,462.16,NaN,NaN,NaN,NaN
1351476000,460.57001,463.25,459.70001,461.03,NaN,NaN,NaN,NaN
1351562400,460.91,462.70999,459.04001,459.04001,NaN,NaN,NaN,NaN
1351648800,458.41,460.57001,456.38,458.56,NaN,NaN,NaN,NaN
1351735200,458.29999,460.76001,458.06,458.06,NaN,NaN,NaN,NaN
1351821600,452.82999,452.82999,441.42001,441.89999,NaN,NaN,NaN,NaN
1352080800,446.51001,449.31,443.85999,446.63,NaN,NaN,NaN,NaN
1352167200,447.42001,451.39999,444.53,450.82999,NaN,NaN,NaN,NaN
1352253600,449.12,455.78,448.45999,455.78,NaN,NaN,NaN,NaN
1352340000,456.07001,457.23001,453.20001,457.23001,NaN,NaN,NaN,NaN
1352685600,457.5,458.64999,455.07999,455.07999,NaN,NaN,NaN,NaN
1352772000,454.09,459.85999,453.76999,458.20999,NaN,NaN,NaN,NaN
1352858400,460.72,461.97,456.35001,457.07999,NaN,NaN,NaN,NaN
1352944800,454.82001,455.79001,452.10001,455.67001,NaN,NaN,NaN,NaN
1353290400,452.12,455.66,450.39999,455.10001,NaN,NaN,NaN,NaN
1353376800,454.57001,456.42999,451.54999,452.87,NaN,NaN,NaN,NaN
1353463200,451.76001,453.42999,450.94,452.23999,NaN,NaN,NaN,NaN
1353549600,452.42001,453.45999,449.09,449.73001,NaN,NaN,NaN,NaN
1353895200,444.89001,445.76999,442.47,443.67999,NaN,NaN,NaN,NaN
1353981600,442.51001,443.5,439.32001,441.48999,NaN,NaN,NaN,NaN
1354068000,442.57001,444.66,442.16,444.26999,NaN,NaN,NaN,NaN
1354154400,445.16,446.64001,442.67999,443.67999,456.95981709090904,NaN,NaN,NaN
1354500000,445.47,448.09,444.34,448.01999,456.640537551948,NaN,NaN,NaN
1354586400,448.01999,453.64001,448.01999,451.60999,456.4608751393784,NaN,NaN,NaN
1354672800,451.26001,452.34,449.84,451.72,456.2915581701149,NaN,NaN,NaN
1354759200,452.51001,452.56,449.81,449.81,456.06007394975364,NaN,NaN,NaN
1355104800,453.04999,455.89999,452.45001,455.89999,456.0543566658339,NaN,NaN,NaN
1355191200,454.59,460.78,452.14001,457.64001,456.1109871420541,NaN,NaN,NaN
1355277600,458.60001,461.12,456.79999,457.82999,456.17238010126647,NaN,NaN,NaN
1355364000,459.53,463,459.53,460.73999,456.33550902622125,NaN,NaN,NaN
1355709600,465.23001,465.23001,459.38,460.42001,456.48138406099906,NaN,NaN,NaN
1355796000,463.07999,467.12,462.35999,467.12,456.8613346302491,NaN,NaN,NaN
1355882400,467.38,469.75,465.72,468.32001,457.2705730363116,NaN,NaN,NaN
1355968800,466,468.89999,460.44,465.23999,457.55519507072904,NaN,NaN,NaN
1356314400,468.95001,469.23999,464.72,469.14999,457.96929488963156,NaN,NaN,NaN
1356400800,466.79001,475.92999,465.14999,475.92999,458.6107482864304,NaN,NaN,NaN
1356487200,476.17999,482.14999,476.17999,480.85001,459.4050076333436,NaN,NaN,NaN
1356573600,480.73001,485.38,477.54999,485.38,460.33268593215274,NaN,NaN,NaN
1357005600,486.41,492.29001,485.37,490.82001,461.4215189345759,NaN,NaN,NaN
1357092000,492.54999,492.54999,483.84,491.34,462.4900361154839,NaN,NaN,NaN
1357178400,489.70999,499.85001,487.95001,498.31,463.7693205399309,NaN,NaN,NaN
